date,AdrActCnt,AssetEODCompletionTime,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMVRVCur,CapMrktCurUSD,CapRealUSD,DiffMean,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,HashRate,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,SplyExpFut10yrCMBI,SplyFF,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2016-01-01,25800,1611240327,1394,9305226,6675.19799139,0.3485646,14040417.09193244952284267805,40280673.67115223822765974369,19600.687831271436,1.4144567104603492,0.0001938679470206259057319846799,1,0.000137061774734364,17390.74525511,2.38360640861859641366360004,1.3582515349640727,13939999.999999959,4.96692,1910.641139797028540467235891,13939999.999999959,1910.641139797028540467235891,49.11260525,61.99560023611928,3.153179427235526E-7,0.000137061774734364,-24.40991872848483,10.71744233781597,102438605651.67663248,153074100000,102438605651.67663248,12295,37493,2085790504.00287088,285882.1482027170415873053909,550233.51294191,75.41598180214182704641279524,100.14212268,0.01372565706018720409977552,20629905100.73106405,2827571.40570770796499389182,0.03464368915576756,0.03009025034114252,0.03307698335477801
2016-01-02,42295,1611240327,1397,10797690,7729.19828203,0.34798531,14015463.0322582029497899278,40276018.78719850552460600929,18671.908843316174,1.2950342787172107,0.0001771600659467773985966959022,1,0.000136799518636883,22512.87590122,3.07975058641877955455669726,1.2966753154722548,13969999.99999997,4.97714,1911.089275357251406014440894,13969999.99999997,1911.089275357251406014440894,104.0147808,61.80362845302436,3.1488711279953345E-7,0.000136799518636883,-25.502539730314005,9.023333868848637,102452575651.67663245,153088070000,102452575651.67663245,17384,58873,984980931.24454412,134744.9172607623861795531528,363455.05503439,49.72047657484637123948740637,156.14,0.02135987683996291162,21397689455.03958888,2927193.617390923082896138325,0.03441416630122252,0.03004324995909369,0.0329133879934538
2016-01-03,55174,1611240328,1383,14809747,10708.42154736,0.345944,13933278.69006195416401637168,40276110.03224902741849950475,19759.8599568141,1.4684205706969162,0.0001996743509798830852693421968,1,0.000135978993324179,27897.0540021,3.7934133199158169546467759,1.3584765973886828,13830000.00000003,4.926405,1880.589477673399649369799725,13830000.00000003,1880.589477673399649369799725,53.11051773,61.129864746448966,3.161300993571007E-7,0.000135978993324179,-18.237422786102464,9.606270997082623,102466405651.67663248,153101900000,102466405651.67663248,18998,72568,1929305343.30752208,262344.9983979164186517546404,391412.82449226,53.22392184863106912525635454,109.4,0.0148761018696651826,28404045847.7541849,3862353.560711440553116909607,0.03441022052505445,0.029971853181591453,0.03169669703937171
2016-01-04,34817,1611240328,1377,14572114,10582.50835149,0.34374069,13842609.53347308215938555726,40270500.36018861717821316625,19978.32819244954,1.4136408173578285,0.0001909489101753311229394707982,1,0.000135075973918343,26473.25158666,3.57590024085341860202810438,1.3675373678067513,13769999.99999998,4.904505,1859.996160855580408480521633,13769999.99999998,1859.996160855580408480521633,41.19295478,60.254160931104394,3.1163062536528453E-7,0.000135075973918343,-13.921099645651783,7.158801751432753,102480175651.67663246,153115670000,102480175651.67663246,18727,53513,2487808320.58379995,336043.1318250140628334899475,449294.63572276,60.68891049653894889902658668,46,0.006213494800243778,24043103841.43224878,3247645.667401314828588978581,0.03439497961616522,0.029921218146614307,0.031476744894544974
2016-01-05,32522,1611240328,1393,10184630,7311.29217516,0.34996152,14093379.20503919517869448991,40271225.80857002802742427146,19933.77153755569,1.3244723612574028,0.0001821206313778776003802589346,1,0.000137504289787504,19455.17451451,2.67516995430964548426468304,1.380342028909191,13929999.99999998,4.960715,1915.43475673992796991420425,13929999.99999998,1915.43475673992796991420425,64.81453904,61.274400218996156,3.1780444184687224E-7,0.000137504289787504,-14.385722540685034,11.321582437708942,102494105651.67663244,153129600000,102494105651.67663244,14689,42879,1581344358.47006015,217441.6329209017563855895984,472403.10235868,64.95745308324384909838993472,99.22999995,0.0136445506687388074306248,20256172626.03782097,2785310.630756410427284428495,0.034350351009196575,0.02973715578346443,0.03147967106103019
2016-01-06,35029,1611240328,1374,11502352,8371.43522562,0.34593488,13929929.81366879183645899865,40267491.73684006640074874769,19465.28040987321,1.353353125017579,0.0001839089869146601620463407276,1,0.000135891352755602,21936.50080341,2.98098076889973499037820282,1.3295158398502331,13739999.999999981,4.89246,1867.147186861968898064297644,13739999.999999981,1867.147186861968898064297644,79.3282321,60.44392965752703,3.155289888953818E-7,0.000135891352755602,-20.299313326495746,8.988043618017354,102507845651.67663242,153143340000,102507845651.67663242,16209,44079,1292198791.47137653,175598.6418021994171961236088,372848.90932959,50.66694266224878029293686318,100.41694792,0.01364579489243763452224784,16434807074.33885235,2233348.165609244246954462713,0.03414560156435064,0.02984575822936781,0.03075451119442445
2016-01-07,31790,1611240329,1380,10313698,7473.6942029,0.35702348,14379628.5469644802555691343,40276422.24676224320983487292,18545.2184909666,1.33679117789903,0.0001874975812264753697687277564,1,0.000140259439414581,19170.92228225,2.68890281236888478844748725,1.2722051799063532,13800000.00000005,4.913265,1935.580263921224812971970729,13800000.00000005,1935.580263921224812971970729,45.04263778,61.781332488406264,3.054370835768543E-7,0.000140259439414581,-19.982461095079255,8.481353926411701,102521645651.67663247,153157140000,102521645651.67663247,14341,42111,2276102171.17431003,319244.8145792194102474897965,730484.81580105,102.45739076511873403056511,94.825,0.013300101342487643325,30761446078.19821802,4314583.182509943266830386205,0.034222204389117744,0.029677431756247714,0.030951768878765405
2016-01-08,29793,1611240329,1383,10051940,7268.21402748,0.39356963,15868976.75506603105836123349,40320633.76035633304527390007,19193.74823148308,1.3403468225653632,0.0002074397415707366683706762963,1,0.000154765720392955,20199.02661606,3.1261169054709979671138573,1.319556810909917,13829999.999999952,4.92312,2140.409913034560221245421138,13829999.999999952,2140.409913034560221245421138,34.43198069,67.03922685648472,3.4079275277615424E-7,0.000154765720392955,-7.690240722185384,15.069993269519882,102535475651.67663242,153170970000,102535475651.67663242,15070,40584,2977913951.01906091,460878.9978976958720827002799,836890.91265101,129.5220249867511399579776346,108.59522606,0.0168068183924117002564073,33964380799.02848197,5256521.862062291569476305533,0.0347072137142525,0.03385327766941525,0.033412494281036736
2016-01-09,53171,1611240329,1392,16833327,12092.90732759,0.45760641,18521337.32945833792814309028,40474383.54287476689993630685,18424.937534207522,1.5485715590935853,0.0002796858630176489928634364428,1,0.000180608936910449,31572.2769468,5.7022353752038245787371132,1.2749447889264787,13920000.00000005,4.95451,2514.076401793459110446845522,13920000.00000005,2514.076401793459110446845522,18.08683483,74.95871170971613,4.0149129164231514E-7,0.000180608936910449,4.934020692280597,34.845912682877575,102549395651.67663247,153184890000,102549395651.67663247,20388,68474,5669836465.22492636,1024023.13644037189048552194,632069.03974633,114.1573173225929963728864022,169.565,0.030624954387220284685,43280295427.59029061,7816808.146347249122757043456,0.035912417167335724,0.04344693276483286,0.03548913295002559
2016-01-10,55558,1611240329,1388,13013546,9375.75360231,0.42814344,17282478.82679081233682332788,40366094.77536261185109038104,19337.647401657443,1.4367917497286171,0.0002421073511490038285112749303,1,0.000168505527119524,25148.1659955,4.237604967161016520946142,1.3342561768786685,13879999.99999994,4.939545,2338.856716418983009668372829,13879999.99999994,2338.856716418983009668372829,22.52491731,68.03168859442019,3.7564190531852824E-7,0.000168505527119524,9.09740898732993,18.979853724331896,102563275651.67663241,153198770000,102563275651.67663241,17503,64767,4553325290.27966815,767260.478185235110996252106,397161.37068857,66.92388611939015639657064068,130.04,0.02191245874662290096,25722950495.38675644,4334459.332294566397753450557,0.03627305433676446,0.0448793507807753,0.036666306440010704
2016-01-11,40634,1611240329,1382,14278122,10331.49204052,0.4404541,17787799.24904112428296301076,40385137.63154542363444267157,19643.901570200047,1.3915275053008478,0.0002413034972043090042657394916,1,0.000173409074765029,24560.46046856,4.25900672565606022524198824,1.349528035500183,13820000,4.917645,2396.51341325270078,13820000,2396.51341325270078,20.00246297,67.71077170726345,3.8618331385154883E-7,0.000173409074765029,7.969361607319886,31.13198642520177,102577095651.67663241,153212590000,102577095651.67663241,17650,45758,5128223249.98048585,889280.4489676260740279240093,2396809.2635896,415.6284767873230461450880984,107.8,0.0186934982596701262,109673198283.33269292,19018327.84083428912268328281,0.03633066216496909,0.04278663612127595,0.03656082227019298
